State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
NM,2015,November,12 month-ending,Cocaine (T40.5),48,100,0.093512565751023,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,51
NM,2015,December,12 month-ending,Cocaine (T40.5),50,100,0.093775641777048,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,53
NM,2016,January,12 month-ending,Cocaine (T40.5),44,100,0.094189674456938,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,47
NM,2016,February,12 month-ending,Cocaine (T40.5),46,100,0.093348891481914,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,49
NM,2016,March,12 month-ending,Cocaine (T40.5),52,100,0.092480203456448,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,56
NM,2016,April,12 month-ending,Cocaine (T40.5),52,100,0.091843177773951,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,56
NM,2016,May,12 month-ending,Cocaine (T40.5),50,100,0.091131742324999,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,53
NM,2016,June,12 month-ending,Cocaine (T40.5),51,100,0.096960018251298,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,55
NM,2016,July,12 month-ending,Cocaine (T40.5),55,100,0.079577104530211,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,59
NM,2016,August,12 month-ending,Cocaine (T40.5),57,100,0.067984816724265,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,61
NM,2016,September,12 month-ending,Cocaine (T40.5),57,100,0.056702200045362,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,61
NM,2016,October,12 month-ending,Cocaine (T40.5),57,100,0.050844585051692,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,61
NM,2016,November,12 month-ending,Cocaine (T40.5),55,100,0.033952014486193,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,59
NM,2016,December,12 month-ending,Cocaine (T40.5),56,100,0.05065285907249,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,60
NM,2017,January,12 month-ending,Cocaine (T40.5),61,100,0.050547598989048,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,65
NM,2017,February,12 month-ending,Cocaine (T40.5),56,100,0.050400403203226,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,60
NM,2017,March,12 month-ending,Cocaine (T40.5),56,100,0.056249296883789,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,60
NM,2017,April,12 month-ending,Cocaine (T40.5),52,100,0.0674574175052,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,56
NM,2017,May,12 month-ending,Cocaine (T40.5),59,100,0.067132867132867,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,63
NM,2017,June,12 month-ending,Cocaine (T40.5),60,100,0.078133720281281,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,64
NM,2017,July,12 month-ending,Cocaine (T40.5),55,100,0.100496901345542,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,59
NM,2017,August,12 month-ending,Cocaine (T40.5),54,100,0.134333370648159,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,58
NM,2017,September,12 month-ending,Cocaine (T40.5),52,100,0.161812297734628,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,56
NM,2017,October,12 month-ending,Cocaine (T40.5),52,100,0.155841264540547,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,56
NM,2017,November,12 month-ending,Cocaine (T40.5),51,100,0.155486450466459,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,55
NM,2017,December,12 month-ending,Cocaine (T40.5),52,100,0.160575858250277,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,56
NM,2018,January,12 month-ending,Cocaine (T40.5),51,100,0.170789488182469,New Mexico,Underreported due to incomplete data.,*,55
NM,2018,February,12 month-ending,Cocaine (T40.5),54,100,0.170742454285085,New Mexico,Underreported due to incomplete data.,*,58
NM,2018,March,12 month-ending,Cocaine (T40.5),52,100,0.170404573438874,New Mexico,Underreported due to incomplete data.,*,56
NM,2018,April,12 month-ending,Cocaine (T40.5),54,100,0.176017601760176,New Mexico,Underreported due to incomplete data.,*,58
NM,2018,May,12 month-ending,Cocaine (T40.5),53,100,0.210502991358298,New Mexico,Underreported due to incomplete data.,*,57
NM,2018,June,12 month-ending,Cocaine (T40.5),49,100,0.23115024766098,New Mexico,Underreported due to incomplete data.,*,53
NM,2018,July,12 month-ending,Cocaine (T40.5),49,100,0.2856515051637,New Mexico,Underreported due to incomplete data.,*,53
NM,2018,August,12 month-ending,Cocaine (T40.5),49,100,0.312003941102414,New Mexico,Underreported due to incomplete data.,*,53
NM,2018,September,12 month-ending,Cocaine (T40.5),53,100,0.343361674296926,New Mexico,Underreported due to incomplete data.,*,57
NM,2015,January,12 month-ending,Heroin (T40.1),158,100,0.041053310656266,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,159
NM,2015,February,12 month-ending,Heroin (T40.1),163,100,0.041130501204536,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,164
NM,2015,March,12 month-ending,Heroin (T40.1),161,100,0.040983606557377,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,162
NM,2015,April,12 month-ending,Heroin (T40.1),155,100,0.040880686795538,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,156
NM,2015,May,12 month-ending,Heroin (T40.1),153,100,0.041147425346814,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,154
NM,2015,June,12 month-ending,Heroin (T40.1),154,100,0.035200938691698,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,155
NM,2015,July,12 month-ending,Heroin (T40.1),162,100,0.041198281443117,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,163
NM,2015,August,12 month-ending,Heroin (T40.1),164,100,0.052671621700708,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,166
NM,2015,September,12 month-ending,Heroin (T40.1),157,100,0.064278618594051,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,159
NM,2015,October,12 month-ending,Heroin (T40.1),152,100,0.070286417149886,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,154
NM,2015,November,12 month-ending,Heroin (T40.1),153,100,0.093512565751023,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,156
NM,2015,December,12 month-ending,Heroin (T40.1),153,100,0.093775641777048,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,156
NM,2016,January,12 month-ending,Heroin (T40.1),139,100,0.094189674456938,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,141
NM,2016,February,12 month-ending,Heroin (T40.1),145,100,0.093348891481914,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,147
NM,2016,March,12 month-ending,Heroin (T40.1),149,100,0.092480203456448,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,151
NM,2016,April,12 month-ending,Heroin (T40.1),158,100,0.091843177773951,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,161
NM,2016,May,12 month-ending,Heroin (T40.1),158,100,0.091131742324999,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,161
NM,2016,June,12 month-ending,Heroin (T40.1),151,100,0.096960018251298,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,154
NM,2016,July,12 month-ending,Heroin (T40.1),152,100,0.079577104530211,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,154
NM,2016,August,12 month-ending,Heroin (T40.1),154,100,0.067984816724265,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,156
NM,2016,September,12 month-ending,Heroin (T40.1),153,100,0.056702200045362,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,155
NM,2016,October,12 month-ending,Heroin (T40.1),153,100,0.050844585051692,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,155
NM,2016,November,12 month-ending,Heroin (T40.1),160,100,0.033952014486193,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,161
NM,2016,December,12 month-ending,Heroin (T40.1),164,100,0.05065285907249,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,166
NM,2017,January,12 month-ending,Heroin (T40.1),166,100,0.050547598989048,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,168
NM,2017,February,12 month-ending,Heroin (T40.1),158,100,0.050400403203226,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,160
NM,2017,March,12 month-ending,Heroin (T40.1),164,100,0.056249296883789,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,166
NM,2017,April,12 month-ending,Heroin (T40.1),166,100,0.0674574175052,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,168
NM,2017,May,12 month-ending,Heroin (T40.1),164,100,0.067132867132867,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,166
NM,2017,June,12 month-ending,Heroin (T40.1),167,100,0.078133720281281,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,169
NM,2017,July,12 month-ending,Heroin (T40.1),170,100,0.100496901345542,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,173
NM,2017,August,12 month-ending,Heroin (T40.1),163,100,0.134333370648159,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,167
NM,2017,September,12 month-ending,Heroin (T40.1),161,100,0.161812297734628,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,165
NM,2017,October,12 month-ending,Heroin (T40.1),158,100,0.155841264540547,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,162
NM,2017,November,12 month-ending,Heroin (T40.1),148,100,0.155486450466459,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,152
NM,2017,December,12 month-ending,Heroin (T40.1),145,100,0.160575858250277,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,149
NM,2018,January,12 month-ending,Heroin (T40.1),140,100,0.170789488182469,New Mexico,Underreported due to incomplete data.,*,143
